,x,y
155,35.063965,69.32221
156,72.51464,69.67793
157,38.192436,69.21582
158,75.37616,69.569
159,40.86327,69.105064
160,77.89444,69.4568
161,61.99248,69.16965
162,35.373985,68.7807
163,76.257,69.16902
164,61.346607,68.89129
165,39.15202,68.54436
166,78.81465,68.92109
167,71.302864,68.71362
168,48.421806,68.360176
169,40.299824,68.14692
170,32.97872,67.94126
171,78.62889,68.37486
172,71.65102,68.17247
173,67.72412,67.99906
174,61.737823,67.80609
175,48.619873,67.545364
176,42.595436,67.352036
177,42.02461,67.210495
178,37.716343,67.033455
179,31.806314,66.84121
180,71.85032,67.221565
181,48.43534,66.863045
182,35.66063,66.60559
183,74.827484,66.977615
184,48.4378,66.590836
185,33.069763,66.30875
186,73.34259,66.691284
187,41.38489,66.25162
188,79.63645,66.61495
189,67.66261,66.365105
190,36.31511,65.93123
191,74.14716,66.29058
192,41.655544,65.84584
193,77.847694,66.18961
194,61.411816,65.897385
195,34.94586,65.50989
196,70.794785,65.850395
197,37.99807,65.402756
198,74.800415,65.75233
199,41.58419,65.300705
200,77.12801,65.63832
201,48.526382,65.23054
202,31.594715,64.93359
203,61.53238,65.21796
204,34.494373,64.82502
205,69.16104,65.154305
206,35.792267,64.70123
207,70.19198,65.027985
208,36.708786,64.57383
209,72.10006,64.90999
210,37.282078,64.44315
211,72.482666,64.777504
212,37.435852,64.3085
213,72.52203,64.64177
214,37.36081,64.17168
215,72.40885,64.50458
216,38.658707,64.04789
217,73.51606,64.37898
218,41.901592,63.942577
219,79.08531,64.29576
220,68.02677,64.05461
221,39.27259,63.64538
222,77.56229,64.00907
223,60.516212,63.71104
224,39.694557,63.37715
225,78.82327,63.748817
226,68.94698,63.518898
227,43.129364,63.137554
228,33.558174,62.910522
229,78.560005,63.33797
230,68.18793,63.10334
231,38.098953,62.681427
232,78.63874,63.066494
233,60.067177,62.75398
234,34.020737,62.37046
235,72.081604,62.73198
236,40.39087,62.294853
237,76.811844,62.640797
238,44.282093,62.1957
239,30.439539,61.92811
240,60.720432,62.21573
241,33.4536,61.820614
242,70.25595,62.17018
243,36.086296,61.70951
244,71.66826,62.047485
245,37.269775,61.584637
246,73.65261,61.930218
247,37.995617,61.455414
248,74.07336,61.798096
249,38.22567,61.321484
250,74.074585,61.661995
251,38.036213,61.18357
252,73.50376,61.520462
253,37.312836,61.04059
254,72.475296,61.37458
255,36.131817,60.89325
256,70.035736,61.215286
257,34.49315,60.741573
258,68.24453,61.06216
259,30.833212,60.570698
260,49.74924,60.75037
261,79.801315,61.03582
262,42.39,60.544357
263,76.29393,60.86639
264,39.416534,60.379993
265,73.32046,60.702026
266,36.29052,60.214188
267,69.24101,60.52717
268,32.172935,60.038963
269,60.394424,60.307026
270,31.563972,59.897068
271,67.298485,60.236492
272,32.213535,59.76712
273,68.405685,60.11089
274,34.42672,59.652027
275,70.50446,59.994713
276,39.957836,59.56845
277,77.21783,59.922363
278,44.19229,59.472553
279,29.20562,59.19409
280,67.266495,59.55561
281,34.16468,59.10508
282,72.18742,59.46624
283,42.59422,59.049034
284,80.88392,59.412727
285,67.00323,59.144764
286,34.47347,58.69967
287,73.48777,59.070244
288,45.34379,58.66681
289,31.463095,58.39885
290,70.973175,58.774136
291,43.019882,58.3725
292,29.062916,58.10382
293,69.03065,58.48345
294,41.42058,58.085087
295,80.89253,58.460007
296,67.24066,58.194214
297,40.584026,57.80491
298,79.445786,58.174034
299,59.348732,57.84703
300,33.836212,57.46859
301,73.68953,57.847134
302,50.19828,57.48788
303,32.885246,57.187325
304,70.4122,57.54377
305,44.060658,57.15736
306,79.90958,57.49787
307,53.2148,57.108196
308,30.791391,56.75909
309,59.27984,57.029686
310,39.144657,56.70232
311,69.50182,56.990665
312,43.112152,56.603893
313,78.922935,56.94404
314,50.016205,56.533356
315,82.05141,56.837643
